,Unnamed: 0,Unnamed: 0.1,sentences,label,past tense
185,185,6,"• Abu Dhabi, UAE • Amsterdam, Netherlands • Beijing, China • Brasilia, Brazil • Brussels, Belgium • Brisbane, Australia • London, U.K. • Pulau Ujong, Singapore • Tokyo, Japan • Washington D.C., U.S.  Communities and Industry • Aerospace Industries Association (AIA) • Aerospace Defence, Security and Space • Air Transport Action Group (ATAG)   (Geneva, Switzerland)      • Aircraft Fleet Recycling Association   (AFRA) • Airlines for America (A4A) • Airlines for Europe • Association of Aerospace Industries   (Singapore) • Boeing Aerospace Technology Institute     Accelerator project      • Commercial Aviation Alternative Fuels    Initiative (CAAFI) • International Aerospace Environmental    Group (IAEG) • International Air Transport Association    (IATA) • International Civil Aviation Organization    (ICAO)    • Jet Zero Council (London, UK)  • MIT Climate & Sustainability Consortium  • Nordic Initiative for Sustainable Aviation • Roundtable on Sustainable Biomaterials   (Geneva, Switzerland) • Sustainable Aviation Buyers Alliance   (SABA), BC-SMART • Sustainable Aviation Fuel Alliance of   Australia and New Zealand (SAFAANZ) • UK Sustainable Aviation • World Economic Forum Clean Skies for    Tomorrow Coalition (Cologny, Switzerland) STEM Newton Rooms • Angers Mobile Room (France) • Bari Mobile Room (Italy) • Beijing Room (China) • Dijon Mobile Room (France) • Hoogerheide Mobile Room (Netherlands) • Łódź Permanent Room (Poland) • Lyon Mobile Room (France) • Ourense Permanent Room (Spain) • STEM Education (Turkey) Recycling Solar-Powered Paint Facility Energy Star Award 100% Renewable Energy Facility Hydrokinetic Turbines Air Traffc Management Research Aircraft Recycling Sustainable Aviation Fuels Supply Chain Development Sustainable Aviation Fuels Initiative Sustainable Aviation Fuels Collaboration Resin Infusion and  Carbon Fiber Recycling Guam Solar Facility Aluminum Recycling Sustainable Aviation Fuels Flight and Research Sustainable Aviation Fuels Sustainable Aviation Fuels Roadmap HEFA+ Fuel Commercialization Sustainable Aviation Fuels Research Air Space Capabilities Small Farm Sustainable Aviation Fuels Initiative Air Traffc Management Research  Air Traffc Management Research  Air Traffc Management Research  Air Traffc Management Research  People and Presence Locations with Boeing teammates and  key partners focused on advancing  sustainable aerospace efforts.",0,False
186,186,0,"Increase Electricity From Renewable Sources to 25 Percent by 2025 In 2020, total electricity being generated from renewable sources reached 7.8 percent.",1,False
187,187,1,This includes several rooftop solar arrays on UPS facilities and procurement of almost 88% renewable electricity within our European operations.,1,False
188,188,2,"2025 In 2020, we continued investing in alternative fuels for our ground fleet, purchasing 142 million gallons of alternative fuels, which represented 22 percent of our total ground fuel usage.",1,True
189,189,3,2035 We have seen a 14% reduction in CO2e per package from 2010 to 2020.,1,True
190,190,4,"Starting from a base year of 2020, we will reduce the CO2e per package delivered by 50% by 2035.",1,False
191,191,5,"This will be achieved by the milestones described above, along with fleet  electrification.",1,True
192,192,6,By 2025 25% renewable electricity for facilities (existing goal).,1,False
193,193,7,40% alternative fuel purchases as a percent of total ground fuel (existing goal).,1,False
194,194,8,By 2035 30% sustainable aviation fuel.,1,False
195,195,9,100% renewable electricity for facilities.,1,False
196,196,10,50% reduction in CO2 per package delivered for global small package (2010 baseline).,1,False
197,197,0,"Increase Use of Sustainable Aviation Fuel to 30 percent by 2035  Today, the only decarbonization path for the aviation sector is sustainable aviation  fuel (SAF).",0,False
198,198,1,The extent to which other countries implement that  accord could also have an adverse direct or indirect effect on us.,0,False
199,199,2,"Extensive risk-scenario planning is conducted within the air and  ground networks to evaluate potential disruption in key operating facilities from a  variety of risk sources, including climate change issues related to weather and/or  natural disasters and change in governmental policies.",0,True
200,200,3,"At UPS, we believe our purpose is to move our world forward by delivering what  matters, and contributing to a truly sustainable global society matters.",0,False
201,201,4,"The CSO is responsible for leading the corporate sustainability team that manages  UPS's overall sustainability strategy which includes:   •  Assessing and managing climate-related risks and opportunities;   •  Introducing innovative and environmentally responsible products to its  customers;   •  Establishing key performance indicators, goals and transparent reporting  for the company; and   •  Overseeing the UPS Foundation and community relations team to  encourage employee engagement in the communities where they live and  work.",0,False
202,202,5,"In addition, the board actively considers  these factors in connection with the board’s involvement in UPS’s strategic  planning process.",0,False
203,203,6,The CSO has responsibility for sustainability and climate change oversight within  UPS.,0,False
204,204,7,"Over the next several years, UPS will work with the industry to  accelerate the shift to SAF.",0,False
205,205,8,The board delegates authority for day-to-day management of  sustainability and climate-related topics to management.,0,False
206,206,9,"The board regularly reviews the effectiveness of our risk management  and due diligence processes related to material sustainability topics, including  climate-related risks and opportunities.",0,False
207,207,10,"UPS prioritizes risks by classifying them into one of two risk level classifications,  Tier 1 or Tier 2.",0,False
208,208,0,"a Pratt & Whitney GTFTM engine takes off from one of our 58 airline Every 20 seconds, powered aircraft customers, producing 16% lower CO2 emissions and delivering 50% less nitrogen-oxide (NOx) emissions compared to prior-generation best-in-class engines, namely the IAE V2500 turbofans from 2015 levels.",1,False
209,209,1,"The GTF engine builds on a long track record of Since entering into service in 2016, this technology has saved operators 600 million gallons of fuel and avoided nearly 6 million metric tons of CO2.",1,True
210,210,2,Our engineers are determined to drive additional,1,False
211,211,3,"Our GHG emissions in 2021 were 1,507,000 metric tons of CO2e – 23% lower than our 2019 emissions.",1,True
212,212,4,"Our Scope 1 emissions represent 34% of that total, while Scope 2 (location-based emissions) represents 62% and Scope 3 business travel makes up 4%.",1,False
213,213,5,"However, our 2021 GHG emissions are lower than is typical due to the effects of the COVID-19 pandemic.",1,False
214,214,6,We expect our GHG emissions to increase over the next couple of years.,1,False
215,215,7,"involved in over 30 renewable electricity contracts around the globe that generated 92,000 megawatt hours in 2021.",1,True
216,216,8,"In addition to 22 renewable projects located on-site at company locations, we also purchased renewable electricity from offsite projects.",1,True
217,217,9,"Currently, 3.5% of our electricity, inclusive of all global sites, is from renewable energy resources (up from 1.5% in 2020) and we are actively looking to increase this proportion.",1,False
218,218,10,"As part of our expanded climate commitment, we",1,False
219,219,0,"■ Safety hazard analysis, which identifies potential hazards  associated with product failure or misuse, the criticality  of those hazards, the mitigation or control of those  hazards and the verification of the hazard controls.",0,False
220,220,1,"Regulatory risks Risks associated with emerging climate  and energy regulation such as carbon  pricing, emission restrictions and   energy taxes.",0,False
221,221,2,"We apply this mentality in several ways across the organization,  including the entire manufacturing and product life cycle:  	 ■ Maintaining a component’s useful lifespan.",0,False
222,222,3,37 RAYTHEON TECHNOLOGIES ESG REPORT 2021  01   Introduction                                 02   Commitment                                 03   People                                 04   Planet                                 05   Principles                                 06   Appendix Introducing hybrid-electric  propulsion  Hybrid-electric aircraft propulsion systems pair a  conventional aircraft engine with an electric motor  and drivetrain.,0,False
223,223,4,This $650 million facility will use the latest  technologies and processes to manufacture the next generation of turbine airfoils.,0,False
224,224,5,"Collins, RI&S  and Raytheon Missiles & Defense (RMD)  operate according to the ASRP requirements,  a demanding process that few companies  opt to undertake.",0,False
225,225,6,"Throughout product development, we leverage  secure systems development life cycle and industry- specific risk management frameworks, applying  development, security and operations (DevSecOps)  principles and SAFECode fundamental practices.",0,False
226,226,7,We believe the first step in managing these risks is to  identify and understand them.,0,False
227,227,8,Sites continually identify and assess environmental hazards and risks and employ strategies  to manage and mitigate them.,0,False
228,228,9,The most recent information concerning those directives can be found  on the appropriate regulatory sites.,0,True
229,229,10," 01   Introduction                                 02   Commitment                                 03   People                                 04   Planet                                 05   Principles                                 06   Appendix 7 RAYTHEON TECHNOLOGIES ESG REPORT 2021 7 RAYTHEON TECHNOLOGIES ESG REPORT 2021 ESG governance and  accountability Our commitment to ESG starts at the top of our  organization with our Board of Directors, who  oversee our ESG efforts, and our CEO, who is  ultimately responsible for our ESG strategy   and performance.",0,False
